210005	jaise tau sujan mil baiThat hai(n) paakasaal anik prakaar bi(n)janaadh ras khaat hai ||	Just as friends get together in a kitchen and enjoy several dainty dishes together, 
210006	jaise dhrum chhaayaa mil baiThat anek pa(n)chhee khai fal madhur bachan kai suhaat hai ||	Just as several birds collect in the shade of a tree and eating its sweet fruits produce melodious sounds, 
210007	taise gur sikh mil baiThat dharamasaal sahaj sabadh ras a(n)mirat aghaat hai ||559||	Similarly, faithful and obedient disciple get together in a Dharamsala and by contemplating on His elixir-like name feel happy and satisfied.  (559)
210008	jaise banitaa bachitr abharan si(n)gaar saj bheTat bhataar chit bimal ana(n)dh hai ||	Just as a wife embellished with many form of ornaments feel happy meeting her husband with all the love in her heart, 
210009	jaise saruvar parifulat kamal dhal madhukar mudhat magan makara(n)dh hai ||	Just as a bumble bee feels satiated drinking the elixir from the lotus flower. 
210010	jaise chit chaahat chakor dhekh dhaan dharai a(n)mirat kiran achavat hit cha(n)dh hai ||	Just as Ruddy sheldrake looks at the moon with rapt attention and drinks its ambrosial rays with his heart and mind; 
210011	taise gaibo sunaibo su sabadh sa(n)gat mai(n) maano dhaan kurakhetr paap mool ka(n)dh hai||560||	Similarly, reciting and singing the supreme hymns/words of the True Guru in a congregation assembled in the presence of the True Guru is capable of destroying sins from the roots-just as it is believed that charity made in Kurukshetra destroys all the sins.  (560)
210012	jaise kirataas gar jaat jal boo(n)dh paree ghirat sanaba(n)dh jal madh saavadhaan hai ||	Just as paper perishes or decays when water falls on it, but when smeared with fat, tolerates the effect of water superbly. 
210013	jaise koT bhaar tool tanak chinag jarai tel mel dheepak mai(n) baatee bidhamaan hai ||	Just as millions of bales of cotton get destroyed with a spark of fire, but when associated with oil as a wick, gives out light and lives longer. 
210014	jaise loho boodd jaat salil mai(n) ddaarat hee  kaasaT prasa(n)g ga(n)g saagar na maan hai ||	Just as iron sinks as soon as it is thrown in water, but when attached with wood, it floats and disregards the waters of river Ganges or even sea. 
210015	taise jam kaal biaal sagal sa(n)saar graasai  satigur bheTat hee dhaasan dhaasaan hai ||561||	Similarly death-like snake is swallowing everyone. But once consecration from the Guru in the form of Naam is obtained, then the angel of death becomes slave of the slaves.  (561)
210016	jaise khaa(n)dd choon ghirat hot ghar bikhai pai paahunaa ke aae pooree kai khuvai khaieeaai ||	Just as flour, sugar and oil are kept at home, and on arrival of some guests, sweet dishes are prepared, served and eaten. 
210017	jaise cheer haar mukataa kanak aabharan pai  biaahu kaaj saaj tan sujan dhikhaieeaai ||	Just as beautiful dresses, pearl necklace and gold jewellery are in possession but are worn on special occasions like marriage and are shown to others. 
210018	jaise heeraa maanik amol hot haaT hee mai(n)  gaahakai dhikhai biRataa bisekh paieeaai ||	Just as valuable pearls and jewels are kept in the shop, but shopkeeper shows them to the customer to sell and earn profit. 
210019	taise gurbaanee likh pothee baa(n)dh raakheeat  mil gursikh paR sun liv laieeaai ||562||	Similarly Gurbani is written in a book form, it is bound and preserved. But when the Sikhs of Guru assemble in a congregation, that book is read and heard and it helps one attach the mind in the holy feet of the Lord. 
210020	jaise narapat banitaa anek biaahat hai  jaa kai sut janam havai taa(n)hee gireh raaj hai ||	Just as a king marries many women, but one who gives birth to a son is honoured with bestowing of kingdom. 
210021	jaise dhadh bohath bahai dhet chahoo(n) or  joiee paar paha(n)chai pooran sabh kaaj hai ||	Just as many ships sail in all directions of the sea, but one that reaches the shore beyond proves profitable. 
210022	jaise khaan khanat ana(n)t khanavaaro khojai  heeraa haath aavai jaa(n) kai taa(n) ke baaj baaj hai ||	Just as several mine diggers dig for diamonds, but one who finds a diamond enjoys the celebrations of his find. 
210023	taise gursikh navatan aau puraatan mai  jaa(n) par kirapaa kaTaachh taa(n) ke chhab chhaaj hai ||563||	Similarly, a Sikh of the Guru whether new or old devotee who gets a look of grace of the True Guru, earns honour, glory and praise.  (563)
210024	jaise beeraaraadhee misaTaan paan aan kahu khuvaavat ma(n)gai maa(n)gai aap naahee khaat hai ||	Just as worshipper of brave (in Sikand Puran 52 Bir's Nandi, Bhirangi, Hanuman, Bhairav, etc. are mentioned) asks for sweet, distributes to all but does not eat any himself. 
210025	jaise dhrum safal falat fal khaat naa(n)h pathak pakheroo tor tor le jaat hai ||	Just as a tree bears sweet fruits but does not eat them itself. Instead birds, travellers pluck and eat them. 
210026	jaise tau samu(n)dhr nidh pooran sakal bidh ha(n)s marajeevaa her kaaddat sugaat hai ||	Just as ocean is full of all sorts of precious pearls and stones but those who have swan like temperament dives in it and relish them. 
210027	taise nihakaam saadh sobhat sa(n)saar bikhai paraupakaar het su(n)dhar su gaat hai ||564||	Similarly, there are many saints and hermits (who have no self interest and are always ready to do good to others without any gain to themselves) their lives become successful helping others. 
210028	jaise dheep jot liv laagai chale jaat sukh gahe kar dhuchit haivai bhaTakaa so bheT hai ||	Just as focusing the mind in the light of a lamp helps walk steadily, but once the lamp is held in hand, one becomes unsure to step forward because the shadow of the hand caused by the lamp light impairs the vision. 
210029	jaise dhadh kool baiTh mukataa chunat ha(n)s pairat na paavai paar lahar lapeT hai ||	Just as a swan picks pearls on the bank of lake Mansarover, but when swimming in the water, can find no pearl nor can go across. He may get caught in the waves. 
210030	jaise nirakh agan kai madh bhaav sidh hot nikaT bikaT dhukh sahasaa na meT hai ||	Just as keeping fire in the middle is more helpful to all for warding off cold, but if placed too near creates fear of burning. Thus the discomfort of cold is supplemented by the fear of burning. 
210031	taise gur sabadh saneh kai param padh moorat sameep si(n)gh saap kee akheT hai ||565||	Similarly loving the advice and teachings of Guru and lodging it in the consciousness, one reaches supreme state. But to focus on any form of the Guru and then expecting/longing for nearness of the Lord is like falling a prey to snake or lion. (It is a spiritual death).  (565)
210032	savaiaam kaaj laag sevaa karat sevak jaise  narapat nirakh saneh upajaavahee ||	Just as a worker serves the king whole-heartedly and the king feels happy to see him. 
210033	jaise poot chochalaa karat pitaa bidhimaan dhekh dhekh sun sun aana(n)dh baddaavahee ||	Just as a son shows his childish pranks to his father, seeing and hearing these father pampers and cuddles him. 
210034	jaise paakasaalaa madh bi(n)jan parosai naar pat khaat piaar kai param sukh paavahee ||	Just as a wife serves the food fondly that she had prepared so lovingly in the kitchen, her husband eats it with pleasure and that pleases her immensely. 
210035	taise gur sabadh sunat srotaa saavadhaan gaavai reejh gain sahaj liv laavahee ||566||	Similarly, the devoted followers of the Guru hear the divine words of the Guru with rapt attention. Then the singer of these hymns also sing with deep emotion and love that helps both the listeners and the singers absorb their mind in the essence of Guru's words.  (566)
210036	jaise pekhai siaam ghaTaa gagan ghama(n)dd ghor mor aau papeehaa subh sabadh sunaavahee ||	Just as peacocks and rain-birds make pleasing sounds seeing the dark clouds in the sky and hearing their thunder. 
210037	jaise tau basa(n)t samai maulat anek aa(n)b kokilaa madhur dhun bachan sunaavahee ||	Just as mango and many other trees bloom during spring season, when cuckoos become ecstatic and make very sweet sounds sitting on these trees. 
210038	jaise parafulat kamal saruvar vikhai madhup gu(n)jaarat ana(n)dh upajaavahee ||	Just as lotus flowers bloom in a pond attracting bumble bees who come flying making pleasant sound. 
210039	taise pekh srotaa saavadhaaneh gain gaavai pragaTai pooran prem sahaj samaavahee ||567||	Similarly, seeing the listeners sitting in singular mind, the singers sing the divine hymns in deep devotion and attention that creates an atmosphere of loving tranquility absorbing both the singers and the listeners in divine state of ecstasy.  (567)
210040	jaise eh nis a(n)dhiaaree man kaadd raakhai kreeRaa kai dhuraavai pun kaahoo na dhikhaavahee ||	Just as during dark nights, snake takes out its jewel, plays around with it and then hides it and does not show to anyone. 
210041	jaise bar naar kar sihajaa sa(n)jog bhog hot parabhaat tan chhaadhan chhupaavahee ||	Just as a virtuous wife enjoys the pleasure of the company of her husband at night and as the day breaks, re-drapes herself. 
210042	jaise al kamal sa(n)paT achavat madh bhor bhe jaat udd naato na janaavahee ||	Just as a bumble bee closed in the box-like lotus flower keep sucking the sweet elixir and flies away in the morning as soon as the flower blooms again without acknowledging any relationship with it. 
210043	taise gursikh uTh baiThat a(n)mirat jog sabh sudhaa ras chaakh sukh tirapataavahee ||568||	Similarly, an obedient disciple of the True Guru absorbs himself in the meditation of the Lord's name and feels satiated and blissful relishing the elixir like Naam. (But he does not mention his blissful state of the ambrosial hour to anyone).  (568)
210044	sihajaa sa(n)jog piray prem ras khel jaise  paachhai badhoo janan sai garabh samaavahee ||	Just as a newly wedded bride uniting with her husband on the nuptial bed and after their love making lodges the seed of the child in her womb; 
210045	pooran adhaan bhe sovai gurajan bikhai jaagai parasoot samai sabhan jagaavahee ||	And on confirmation of her pregnancy sleeps in the company of other elderly ladies of the house, and on delivering the child, keeps herself and other elders awake at night; 
210046	janamat sut khaan paan mo sajam karai taa(n) te sut sa(n)mrath havai sukheh dhikhaavahee ||	And on birth of a son, she observes all preventions and precautions in her eating habits so as to ensure sound development of the son who will ultimately become a source of their comforts. 
210047	taise gur bheTat bhai bhai sikh sevaa karai alap ahaar ni(n)dhraa sabadh kamaavahee ||569||	Similarly an obedient Sikh of the True Guru serves Him with complete devotion after surrendering himself before Him. He eats and sleeps a little; and in the holy congregation practices meditation on divine teachings of the True Guru. (569)
210048	jaise anuchar narapat kee pachhaanai(n) bhaakhaa bolat bachan khin boojhai bin dhekh hee ||	Just as an attendant on king waits behind him and recognises his sound and utterances without even seeing the king. 
